Timestamp;DayOfWeek;TimeStamp_Count;Vent_HRVTempExhaustOut;Vent_HRVTempOutdoorin;Vent_HRVTempReturnIn;Vent_HRVTempSupplyOut;Vent_HRVfreshairpressuredifferential;Vent_HRVstaleairpressuredifferential
2013-07-01 02:20:17-04:00;Monday;140;24.202720768587962;22.52138541109218;22.209432866377266;23.137109602403132;;
2013-07-01 02:21:17-04:00;Monday;141;24.19978417323813;22.545089291066844;22.187971506605308;23.152879906866335;;
2013-07-01 02:22:17-04:00;Monday;142;24.169308198543707;22.51969531410876;22.156977548187868;23.13462359068228;;
2013-07-01 02:23:17-04:00;Monday;143;24.17272246905817;22.52651491124482;22.206907895732414;23.142743885357827;;
2013-07-01 02:24:17-04:00;Monday;144;24.16841872573987;22.53064506115357;22.129548894559353;23.10130951420821;;
2013-07-01 02:25:17-04:00;Monday;145;24.148957131995342;22.53156879054113;22.134640012163878;23.09561156595506;;
2013-07-01 02:26:17-04:00;Monday;146;24.133339801913106;22.492914640838453;22.10321911130436;23.11320200885315;;
2013-07-01 02:27:17-04:00;Monday;147;24.09641809349808;22.55074573855838;22.168062227534868;23.095934984512656;;
2013-07-01 02:28:17-04:00;Monday;148;24.12634022363207;22.521086485039092;22.131971471327162;23.094723416517493;;
2013-07-01 02:29:17-04:00;Monday;149;24.14907592042446;22.492146529980086;22.162138749898944;23.11848793927988;;
2013-07-01 02:30:17-04:00;Monday;150;24.09979744194356;22.449904895226986;22.112097170895396;23.088675786859145;;
2013-07-01 02:31:17-04:00;Monday;151;24.10413443315366;22.46969224385225;22.09272361880406;23.05638122256185;;
2013-07-01 02:32:17-04:00;Monday;152;24.07282823486317;22.474639932016522;22.125740559599432;23.090788923466597;;
2013-07-01 02:33:17-04:00;Monday;153;24.082444298211374;22.473874228089826;22.131918098969905;23.063183507570205;;
2013-07-01 02:34:17-04:00;Monday;154;24.07467023474923;22.488575388830924;22.123508686947055;23.037593260723167;;
2013-07-01 02:35:17-04:00;Monday;155;24.081494449295292;22.454859581160704;22.119384916473845;23.060023607298245;;
2013-07-01 02:36:17-04:00;Monday;156;24.064661433022398;22.47202057652698;22.125193622081277;23.0388526688172;;
2013-07-01 02:37:17-04:00;Monday;157;24.083776414681747;22.464446127492987;22.159837018416603;23.098166225299686;;
2013-07-01 02:38:17-04:00;Monday;158;24.08911613041543;22.421053721550436;22.157925824427704;23.071383012928365;;
2013-07-01 02:39:17-04:00;Monday;159;24.08663615426399;22.481006332718774;22.179020023576953;23.036982026489344;;
2013-07-01 02:40:17-04:00;Monday;160;24.10051297482934;22.446016002059107;22.17657432093345;23.063538672453447;;
2013-07-01 02:41:17-04:00;Monday;161;24.06695565359539;22.443998131566012;22.1441375665941;23.039234141385418;;
2013-07-01 02:42:17-04:00;Monday;162;24.08282304596385;22.492263467719567;22.182508754951936;23.07398187193751;;
2013-07-01 02:43:17-04:00;Monday;163;24.071141719944176;22.411858369153848;22.175713434805267;23.040292813639223;;
2013-07-01 02:44:17-04:00;Monday;164;24.052947292847133;22.44744562017907;22.1914095163962;23.046475572150477;;
2013-07-01 02:45:17-04:00;Monday;165;24.06651095060371;22.478016552320305;22.166147949862594;23.055399924405716;;
2013-07-01 02:46:17-04:00;Monday;166;24.046938050061016;22.47930123297537;22.18425761823373;23.04227368735855;;
2013-07-01 02:47:17-04:00;Monday;167;24.037629824824233;22.459265418796786;22.13249482854014;23.076806205509026;;
2013-07-01 02:48:17-04:00;Monday;168;24.05472632941219;22.371875321794853;22.122354625749903;23.071489929305198;;
2013-07-01 02:49:17-04:00;Monday;169;24.034374659234444;22.377548747085292;22.122102527458182;23.044068490762232;;
2013-07-01 02:50:17-04:00;Monday;170;24.03756146239905;22.39980031586186;22.13805135054657;23.015214206698666;;
2013-07-01 02:51:17-04:00;Monday;171;24.038734632575636;22.37690291255329;22.145511145501498;23.012214252671694;;
2013-07-01 02:52:17-04:00;Monday;172;24.039651313230838;22.346265490040455;22.173808977703864;23.0218170571437;;
2013-07-01 02:53:17-04:00;Monday;173;24.03627393325695;22.346865325746137;22.156874201429837;23.013734563836337;;
2013-07-01 02:54:17-04:00;Monday;174;24.019227099906793;22.363578146861933;22.150792325942323;22.97474755035388;;
2013-07-01 02:55:17-04:00;Monday;175;24.050082282952456;22.340768571781506;22.135746376912206;23.005116838681673;;
2013-07-01 02:56:17-04:00;Monday;176;24.011033360807875;22.302232742140543;22.161332423786657;23.00120842547493;;
2013-07-01 02:57:17-04:00;Monday;177;24.01359934805813;22.353025885157635;22.16413833865247;22.961730045085623;;
2013-07-01 02:58:17-04:00;Monday;178;24.043932308366283;22.302689504934307;22.188322914097792;22.961347201326998;;
2013-07-01 02:59:17-04:00;Monday;179;24.06474347102385;22.31083718688741;22.1636257663652;22.984119796501542;;
2013-07-01 03:00:17-04:00;Monday;180;23.996860532541348;22.32066165738267;22.18096681763846;22.982473075482538;;
2013-07-01 03:01:17-04:00;Monday;181;24.057868250003434;22.373432006234232;22.21678020309891;22.98895134792844;;
2013-07-01 03:02:17-04:00;Monday;182;24.03902959924294;22.345406154227465;22.227940523797287;22.971539075726717;;
2013-07-01 03:03:17-04:00;Monday;183;24.0759392435843;22.383952273603896;22.20598199784476;23.011644602594508;;
2013-07-01 03:04:17-04:00;Monday;184;24.0249647122371;22.347197739151913;22.21355248336688;23.00439845654704;;
2013-07-01 03:05:17-04:00;Monday;185;24.032995469098676;22.344319408536396;22.255591354741316;22.970360493099008;;
2013-07-01 03:06:17-04:00;Monday;186;24.05261113388301;22.346465909186502;22.208699209999885;23.01075378803578;;
2013-07-01 03:07:17-04:00;Monday;187;24.073850087064244;22.33218236119056;22.23585087111231;23.003026357486654;;
2013-07-01 03:08:17-04:00;Monday;188;24.073206121392705;22.34729331273521;22.2366183152887;23.001299964491828;;
2013-07-01 03:09:17-04:00;Monday;189;24.077202678611524;22.372665988252013;22.22726503544364;23.00348276150537;;
2013-07-01 03:10:17-04:00;Monday;190;24.08377472619622;22.355481103979447;22.260714085211426;23.00266623536116;;
2013-07-01 03:11:17-04:00;Monday;191;24.053537356175035;22.37444097018406;22.2278159940353;23.0061464477271;;
2013-07-01 03:12:17-04:00;Monday;192;24.045649684866838;22.382541550002003;22.240155573628567;23.007659555820574;;
2013-07-01 03:13:17-04:00;Monday;193;24.088469348766687;22.429571057092645;22.230220293019222;23.041732395244182;;
2013-07-01 03:14:17-04:00;Monday;194;24.104731990770272;22.376942441506667;22.26860541106377;23.055573018469325;;
2013-07-01 03:15:17-04:00;Monday;195;24.098440520550835;22.38204140428681;22.26623531205706;23.050665346934352;;
2013-07-01 03:16:17-04:00;Monday;196;24.08729403473216;22.37002797765023;22.247462527251407;23.042664681876698;;
2013-07-01 03:17:17-04:00;Monday;197;24.107832824905923;22.35796015947046;22.29074379960007;23.057373730892625;;
2013-07-01 03:18:17-04:00;Monday;198;24.122508624915767;22.344365905272376;22.262808107957582;23.02273793496595;;
2013-07-01 03:19:17-04:00;Monday;199;24.09244588398657;22.36966131232222;22.281829047556847;23.026530554573505;;
2013-07-01 03:20:17-04:00;Monday;200;24.110652786825224;22.342077663434637;22.273230625700773;23.0466424516264;;
2013-07-01 03:21:17-04:00;Monday;201;24.120714758506423;22.314525872960168;22.30084862017696;23.026285937325433;;
2013-07-01 03:22:17-04:00;Monday;202;24.109626603194044;22.29998189834208;22.30041772618801;23.013652606847547;;
2013-07-01 03:23:17-04:00;Monday;203;24.147700269590604;22.310687830862452;22.29838319282866;23.007109744990018;;
2013-07-01 03:24:17-04:00;Monday;204;24.118269438626694;22.267001555395872;22.28546186582003;23.0468273530234;;
2013-07-01 03:25:17-04:00;Monday;205;24.123726726489455;22.235705321015402;22.300585496290246;22.98190993918675;;
2013-07-01 03:26:17-04:00;Monday;206;24.13989571506739;22.2289759905454;22.274104357383006;22.991296064784482;;
2013-07-01 03:27:17-04:00;Monday;207;24.153204634236907;22.230565449666805;22.28060966994828;22.98635416074587;;
2013-07-01 03:28:17-04:00;Monday;208;24.099778823644748;22.20247407433621;22.307039798869464;22.96433993365331;;
2013-07-01 03:29:17-04:00;Monday;209;24.124393402247225;22.210830985595056;22.307677544931447;22.94441925236768;;
2013-07-01 03:30:17-04:00;Monday;210;24.13389069747249;22.197290096284814;22.329055955121287;22.920396505094544;;
2013-07-01 03:31:17-04:00;Monday;211;24.11010657315164;22.206564953912938;22.32058034025856;22.935376822078034;;
2013-07-01 03:32:17-04:00;Monday;212;24.113368609407228;22.210599054901124;22.336176835032255;22.905183449866325;;
2013-07-01 03:33:17-04:00;Monday;213;24.116252057922;22.215244330577868;22.326039413769994;22.91023797182753;;
2013-07-01 03:34:17-04:00;Monday;214;24.114833640794814;22.191562090099424;22.30629290245646;22.914916050497354;;
2013-07-01 03:35:17-04:00;Monday;215;24.11370270412813;22.19531740417943;22.320202567299013;22.927863798608417;;
2013-07-01 03:36:17-04:00;Monday;216;24.11580326864075;22.206558186225763;22.328120733557515;22.8984271061176;;
2013-07-01 03:37:17-04:00;Monday;217;24.102307032220775;22.233529981690076;22.356861278394998;22.908063180265117;;
2013-07-01 03:38:17-04:00;Monday;218;24.123450746287954;22.236134052331156;22.34099071879707;22.921411600493848;;
2013-07-01 03:39:17-04:00;Monday;219;24.093955518029446;22.2442238906632;22.316570938453367;22.898641031227438;;
2013-07-01 03:40:17-04:00;Monday;220;24.092303254807483;22.210285686801804;22.33197427528702;22.928057969152817;;
2013-07-01 03:41:17-04:00;Monday;221;24.096361965135394;22.143746270816887;22.311815278034686;22.938563023129074;;
2013-07-01 03:42:17-04:00;Monday;222;24.114319294501733;22.20784215385211;22.3437393899567;22.921581425059838;;
2013-07-01 03:43:17-04:00;Monday;223;24.113534128188256;22.201969583564836;22.326923890958792;22.947690169991013;;
2013-07-01 03:44:17-04:00;Monday;224;24.106370847957937;22.18765472735499;22.33834732869942;22.926602021343694;;
2013-07-01 03:45:17-04:00;Monday;225;24.102483540420355;22.19945639981053;22.357553348913616;22.92481157425478;;
2013-07-01 03:46:17-04:00;Monday;226;24.084847642980485;22.22226025191161;22.331669698919075;22.9146101725759;;
2013-07-01 03:47:17-04:00;Monday;227;24.0745468702661;22.21739731511541;22.337182463596395;22.94271017590066;;
2013-07-01 03:48:17-04:00;Monday;228;24.08435462812887;22.223834377185838;22.33248681267856;22.93289077049646;;
2013-07-01 03:49:17-04:00;Monday;229;24.104867766800027;22.24339871885446;22.348976645448275;22.911854835655713;;
2013-07-01 03:50:17-04:00;Monday;230;24.095199735905503;22.254555420449222;22.28543514920149;22.896511802851897;;
2013-07-01 03:51:17-04:00;Monday;231;24.112351453670986;22.17904195528376;22.29625973492772;22.924440943516675;;
2013-07-01 03:52:17-04:00;Monday;232;24.08090781636028;22.171574167411045;22.30241008062714;22.894082196052157;;
2013-07-01 03:53:17-04:00;Monday;233;24.0719577223567;22.157856848426174;22.306513373931182;22.91044339425464;;
2013-07-01 03:54:17-04:00;Monday;234;24.07366843483227;22.128852191219615;22.258500870452995;22.904931619307778;;
2013-07-01 03:55:17-04:00;Monday;235;24.022913825148603;22.160768534266335;22.262259434723678;22.872458118257804;;
2013-07-01 03:56:17-04:00;Monday;236;24.051272231306044;22.13214240022381;22.25910443864647;22.83990664341846;;
2013-07-01 03:57:17-04:00;Monday;237;24.04556758622299;22.13232927611237;22.246494628363628;22.849904447041148;;
2013-07-01 03:58:17-04:00;Monday;238;24.02631747992268;22.131540040665826;22.231927774485023;22.88916297969534;;
2013-07-01 03:59:17-04:00;Monday;239;23.98012448010666;22.155158584957448;22.213830993721558;22.82333940132974;;
2013-07-01 04:00:17-04:00;Monday;240;23.99118824488554;22.131801276091174;22.185073552216853;22.85773339069174;;
2013-07-01 04:01:17-04:00;Monday;241;23.993457337145216;22.156859465733717;22.184680380054584;22.84658621574732;;
2013-07-01 04:02:17-04:00;Monday;242;23.9833212741303;22.086234640189495;22.15656098794809;22.829928861391647;;
2013-07-01 04:03:17-04:00;Monday;243;23.968451467165096;22.07945733745635;22.159324890053362;22.802318946659103;;
2013-07-01 04:04:17-04:00;Monday;244;23.958156800608627;22.128013336542168;22.20310129527931;22.788928700648874;;
2013-07-01 04:05:17-04:00;Monday;245;23.929967016444913;22.10571164068565;22.1730563460457;22.776772248282953;;
2013-07-01 04:06:17-04:00;Monday;246;23.91659291063852;22.072956248665623;22.12917360555581;22.780854075499377;;
2013-07-01 04:07:17-04:00;Monday;247;23.889598213520962;22.015523840928356;22.1131713947166;22.76356193405925;;
